#separator:Tab				
#html:true				
#notetype column:1				
#deck column:2				
#tags column:5				
Básico	Ciência da Computação::Linguagem de programação::Java::Modificadores        	O que é o modificador 'static' em Java?                                                                                                                                                      	O modificador 'static' define que um atributo ou método pertence à classe, e não a instâncias individuais dela.                                   	Java, Static, Modificadores               
Básico	Ciência da Computação::Linguagem de programação::Java::Modificadores        	O que é 'generics' em Java?                                                                                                                                                                  	Generics permitem criar classes, interfaces e métodos parametrizados, garantindo segurança de tipo em tempo de compilação.                        	Java, Generics, Tipagem                   
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	Explique o que são classes e objetos em Java.                                                                                                                                                	Classes são modelos que definem atributos e métodos, enquanto objetos são instâncias dessas classes.                                              	Java, Classes, Objetos                    
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	Qual a diferença entre == e equals() em Java?                                                                                                                                                	== compara referências de objetos, enquanto equals() compara o conteúdo dos objetos.                                                              	Java, Comparação, Equals                  
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	O que é polimorfismo em Java?                                                                                                                                                                	Polimorfismo é um princípio da POO que permite que um método tenha diferentes comportamentos dependendo da classe que o implementa.               	Java, Polimorfismo, POO                   
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	O que é herança em Java?                                                                                                                                                                     	Herança é um conceito de POO que permite que uma classe filha herde atributos e métodos de uma classe pai.                                        	Java, POO, Herança                        
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	Explique o conceito de encapsulamento em Java.                                                                                                                                               	Encapsulamento é a prática de restringir o acesso direto a atributos de um objeto, permitindo a manipulação segura através de métodos específicos.	Java, POO, Encapsulamento                 
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	Qual é a diferença entre uma classe abstrata e uma interface em Java?                                                                                                                        	Classes abstratas podem ter métodos concretos e abstratos, enquanto interfaces definem apenas contratos sem implementação padrão (até Java 8).    	Java, POO, Classes Abstratas, Interfaces  
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	Explique o conceito de sobrecarga de métodos em Java.                                                                                                                                        	Sobrecarga permite que métodos tenham o mesmo nome, mas parâmetros diferentes, proporcionando flexibilidade na programação.                       	Java, POO, Sobrecarga                     
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	"Qual é a função da palavra-chave ""extends"" em Java?"                                                                                                                                      	"A palavra-chave ""extends"" em Java é usada para indicar que uma classe herda de outra classe."                                                  	Java, Herança, POO                        
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	"O que significa a palavra-chave ""implements"" em Java?"                                                                                                                                    	"A palavra-chave ""implements"" é usada para indicar que uma classe implementa uma ou mais interfaces."                                           	Java, Interfaces, POO                     
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	"Por que usamos a declaração ""import"" em Java?"                                                                                                                                            	"A declaração ""import"" permite acessar classes de outros pacotes sem precisar escrever o caminho completo."                                     	Java, Pacotes, Importação                 
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	O que são métodos em Java e qual é a sua função?                                                                                                                                             	Métodos em Java são blocos de código que realizam ações e podem ser chamados para executar uma tarefa.                                            	Java, Métodos, Funções, POO               
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	O que é uma classe em Java e qual é a sua importância?                                                                                                                                       	Uma classe em Java é um modelo para criar objetos e definir seu comportamento.                                                                    	Java, Classes, POO                        
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	O que é uma superclasse em Java e qual é o seu papel?                                                                                                                                        	Uma superclasse é uma classe da qual outras classes herdam propriedades e métodos.                                                                	Java, Superclasse, Herança, POO           
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	O que é composição em Java e como ela é utilizada?                                                                                                                                           	Composição em Java é um conceito de POO onde uma classe contém referências a objetos de outras classes, em vez de herdar.                         	Java, Composição, POO                     
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	O que são objetos em Java e qual é o seu papel?                                                                                                                                              	Objetos em Java são instâncias de classes que armazenam estado e comportamento.                                                                   	Java, Objetos, POO                        
Básico	Ciência da Computação::Linguagem de programação::Java::POO                  	O que são instâncias em Java e como elas funcionam?                                                                                                                                          	Instâncias em Java são objetos criados a partir de classes, ocupando memória e armazenando dados específicos.                                     	Java, Instâncias, POO                     
Básico	Ciência da Computação::Linguagem de programação::Python                     	O que é Python?                                                                                                                                                                              	Python é uma linguagem de programação interpretada, de alto nível e multiparadigma, amplamente utilizada em diversas áreas da computação.         	Python, Fundamentos, Programação          
Básico	Ciência da Computação::Linguagem de programação::Python                     	O que é indentação em Python?                                                                                                                                                                	Indentação é a forma como blocos de código são definidos em Python, substituindo `{}` como em outras linguagens.                                  	Python, Indentação, Sintaxe               
Básico	Ciência da Computação::Linguagem de programação::Python                     	O que é um loop em Python?                                                                                                                                                                   	Um loop é uma estrutura de controle que permite a repetição de um bloco de código enquanto uma condição for verdadeira.                           	Python, Loops, Estruturas de Controle     
Básico	Ciência da Computação::Linguagem de programação::Python                     	O que é a instrução 'if' em Python?                                                                                                                                                          	A instrução `if` permite executar um bloco de código condicionalmente, com base em uma expressão booleana.                                        	Python, If, Condicionais                  
Básico	Ciência da Computação::Linguagem de programação::Python                     	O que é a função 'range()' em Python?                                                                                                                                                        	`range()` gera uma sequência de números usada em loops e outras operações iteráveis.                                                              	Python, Range, Iteráveis                  
Básico	Ciência da Computação::Linguagem de programação::Python                     	O que é 'list comprehension' em Python?                                                                                                                                                      	List comprehension' é uma forma concisa de criar listas em Python usando uma única linha de código.                                               	Python, List Comprehension, Eficiência    
Básico	Ciência da Computação::Linguagem de programação::Python::Bibliotecas        	O que é a biblioteca padrão em Python?                                                                                                                                                       	A biblioteca padrão é um conjunto de módulos incluídos na instalação do Python, oferecendo funcionalidades essenciais.                            	Python, Biblioteca Padrão, Módulos        
Básico	Ciência da Computação::Linguagem de programação::Python::Bibliotecas        	O que é a biblioteca NumPy e qual é a sua finalidade?                                                                                                                                        	NumPy é uma biblioteca para computação numérica em Python, usada principalmente para manipulação de arrays e operações matemáticas.               	Python, NumPy, Computação Numérica        
Básico	Ciência da Computação::Linguagem de programação::Python::Bibliotecas        	Qual é o propósito da biblioteca Pandas em Python?                                                                                                                                           	A biblioteca Pandas é usada para análise e manipulação de dados em Python, fornecendo estruturas como DataFrames e Series.                        	Python, Pandas, Análise de Dados          
Básico	Ciência da Computação::Linguagem de programação::Python::Bibliotecas        	O que você pode fazer com a biblioteca Matplotlib em Python?                                                                                                                                 	Matplotlib permite a criação de gráficos e visualizações de dados em Python.                                                                      	Python, Matplotlib, Visualização de Dados 
Básico	Ciência da Computação::Linguagem de programação::Python::Bibliotecas        	Qual é a função principal da biblioteca Scikit-learn em Python?                                                                                                                              	Scikit-learn é uma biblioteca usada para aprendizado de máquina em Python, fornecendo ferramentas para classificação, regressão e clustering.     	Python, Machine Learning, Scikit-learn    
Básico	Ciência da Computação::Linguagem de programação::Python::Bibliotecas        	O que é TensorFlow e como é utilizado em Python?                                                                                                                                             	TensorFlow é uma biblioteca de código aberto para aprendizado de máquina e inteligência artificial, usada para construir e treinar redes neurais. 	Python, TensorFlow, IA                    
Básico	Ciência da Computação::Linguagem de programação::Python::Documentação       	O que é 'docstring' em Python?                                                                                                                                                               	Docstring' é uma string usada para documentar funções, classes e módulos em Python.                                                               	Python, Docstring, Documentação           
Básico	Ciência da Computação::Linguagem de programação::Python::Estruturas de Dados	Explique o que são listas em Python.                                                                                                                                                         	Listas são coleções ordenadas e mutáveis que podem armazenar diferentes tipos de dados.                                                           	Python, Listas, Estruturas de Dados       
Básico	Ciência da Computação::Linguagem de programação::Python::Estruturas de Dados	Qual é a diferença entre listas e tuplas em Python?                                                                                                                                          	Listas são mutáveis, enquanto tuplas são imutáveis e geralmente mais eficientes em termos de desempenho.                                          	Python, Listas, Tuplas                    
Básico	Ciência da Computação::Linguagem de programação::Python::Estruturas de Dados	O que é um dicionário em Python?                                                                                                                                                             	Um dicionário é uma estrutura de dados que armazena pares chave-valor e permite acesso eficiente aos elementos.                                   	Python, Dicionário, Estruturas de Dados   
Básico	Ciência da Computação::Linguagem de programação::Python::Exceções           	O que é uma exceção em Python?                                                                                                                                                               	Exceções são eventos que interrompem o fluxo normal de um programa, podendo ser tratadas para evitar falhas inesperadas.                          	Python, Exceções, Tratamento de Erros     
Básico	Ciência da Computação::Linguagem de programação::Python::Funções e Métodos  	O que é uma função em Python?                                                                                                                                                                	Uma função é um bloco de código reutilizável que pode ser chamado para executar uma tarefa específica.                                            	Python, Funções, Modularidade             
Básico	Ciência da Computação::Linguagem de programação::Python::Funções e Métodos  	Explique o que são métodos mágicos em Python.                                                                                                                                                	Métodos mágicos são funções especiais prefixadas por `__`, usadas para sobrecarga de operadores e comportamento especial de classes.              	Python, Métodos Mágicos, OOP              
Básico	Ciência da Computação::Linguagem de programação::Python::Módulos e Pacotes  	O que é um módulo em Python?                                                                                                                                                                 	Um módulo é um arquivo que contém código Python reutilizável, podendo ser importado em outros programas.                                          	Python, Módulos, Modularidade             
Básico	Ciência da Computação::Linguagem de programação::Python::POO                	O que é uma classe em Python?                                                                                                                                                                	Uma classe é um modelo para criar objetos, encapsulando dados e comportamento.                                                                    	Python, Classes, OOP                      
Básico	Ciência da Computação::Linguagem de programação::Python::POO                	O que é herança em Python?                                                                                                                                                                   	Herança permite que uma classe derive características de outra classe, promovendo reuso de código.                                                	Python, Herança, OOP                      
Básico	Ciência da Computação::Linguagem de programação::Python::POO                	O que é encapsulamento em Python?                                                                                                                                                            	Encapsulamento restringe o acesso direto a variáveis e métodos internos de uma classe.                                                            	Python, Encapsulamento, OOP               
Básico	Ciência da Computação::Linguagem de programação::Python::POO                	O que é polimorfismo em Python?                                                                                                                                                              	Polimorfismo permite que diferentes classes tenham métodos com o mesmo nome, mas comportamentos distintos.                                        	Python, Polimorfismo, OOP                 
